age,gender,city,education_level,employment_status,monthly_income,monthly_bill,internet_usage_gb,call_minutes,contract_type,support_tickets,customer_feedback,churn,tenure_months,financial_risk,education_level_encoded,contract_type_encoded,emp_Employed,emp_Retired,emp_Self-Employed,emp_Student,emp_Unemployed,feedback_category,count_billing,count_support,count_helpful,count_poor,count_expensive,count_unreliable,count_happy,count_satisfied,count_drops,count_slow,monthly_income_scaled,age_scaled,anomaly_pay_not_use,anomaly_happy_leaver,anomaly_genz_call_enthusiast
39,1,Peshawar,Secondary,Employed,17905.0,5693.0,7.8,56.0,Monthly,0,Network quality is good overall,0,68,0,1,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.1358421052631579,0.3387096774193548,0,0,0
62,0,Multan,Master,Employed,81832.0,9129.0,35.1,301.0,6-Month,1,Satisfied with the service,0,68,0,3,1,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.7160328947368421,0.7096774193548387,0,0,0
38,0,Lahore,Bachelor,Employed,31144.0,2768.0,16.9,153.0,Monthly,0,Happy with data packages,0,68,0,2,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.2752,0.3225806451612903,0,0,0
28,1,Quetta,Bachelor,Employed,20185.0,3895.0,20.2,215.0,12-Month,3,Service is unreliable during peak hours,1,68,0,2,2,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.1598421052631579,0.16129032258064516,0,0,0
67,0,Karachi,Master,Employed,42986.0,3581.0,18.2,265.0,Monthly,2,Frequent call drops in my area,1,68,0,3,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.39985263157894735,0.7903225806451613,0,0,0
51,1,Multan,Bachelor,Self-Employed,30832.0,2905.0,6.0,57.0,Monthly,1,Frequent call drops in my area,0,68,0,2,0,False,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0.2719157894736842,0.532258064516129,0,0,0
55,1,Faisalabad,Secondary,Employed,18338.0,6861.0,11.3,174.0,12-Month,0,Frequent call drops in my area,0,68,0,1,2,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.1404,0.5967741935483871,0,0,0
62,0,Gujranwala,Bachelor,Employed,12378.0,4500.0,6.8,238.0,Monthly,1,Internet speed is very slow,1,68,0,2,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.07766315789473684,0.7096774193548387,0,0,0
67,1,Karachi,Secondary,Self-Employed,24326.0,13479.0,18.2,177.0,Monthly,2,Frequent call drops in my area,1,68,0,1,0,False,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0.2034315789473684,0.7903225806451613,0,0,0
36,1,Gujranwala,Secondary,Student,14932.0,5235.0,9.8,181.0,Monthly,0,Service is unreliable during peak hours,0,68,0,1,0,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0.10454736842105262,0.2903225806451613,0,0,0
63,0,Peshawar,Primary,Employed,10544.0,14051.0,54.6,384.0,Monthly,0,Happy with data packages,1,68,1,0,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.05835789473684211,0.7258064516129032,0,1,0
35,0,Lahore,Master,Unemployed,37499.0,6860.0,14.9,88.0,12-Month,0,Too expensive compared to competitors,0,68,0,3,2,False,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0.3420947368421053,0.27419354838709675,0,0,0
64,0,Lahore,Primary,Student,41465.0,4576.0,19.9,80.0,12-Month,0,Billing issues occurred multiple times,0,67,0,0,2,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0.3838421052631579,0.7419354838709677,0,0,0
35,0,Rawalpindi,Bachelor,Employed,70115.0,7834.0,24.2,31.0,12-Month,2,Service is unreliable during peak hours,0,67,0,2,2,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.6854210526315789,0.27419354838709675,0,0,0
52,1,Hyderabad,Secondary,Student,30992.0,6997.0,10.0,338.0,Monthly,0,Frequent call drops in my area,0,67,0,1,0,False,False,False,True,False,1,0,0,0,0,0,0,0,0,1,0,0.2736,0.5483870967741935,0,0,0
26,1,Peshawar,PhD,Employed,33265.0,3281.0,5.5,69.0,6-Month,0,Billing issues occurred multiple times,0,67,0,4,1,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.2975263157894737,0.12903225806451613,0,0,0
31,1,Quetta,Bachelor,Student,14340.0,4910.0,16.5,30.0,12-Month,2,Coverage is poor in my location,1,67,0,2,2,False,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,0.0983157894736842,0.20967741935483872,0,0,0
65,0,Faisalabad,Bachelor,Employed,41836.0,14030.0,27.9,77.0,Monthly,1,Network quality is good overall,1,67,0,2,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.3877473684210526,0.7580645161290323,0,0,0
23,0,Multan,Master,Self-Employed,17452.0,15625.0,31.8,39.0,12-Month,1,Too expensive compared to competitors,0,67,0,3,2,False,False,True,False,False,0,0,0,0,0,1,0,0,0,0,0,0.13107368421052631,0.08064516129032258,0,0,0
40,1,Peshawar,Secondary,Student,50732.0,6158.0,30.1,194.0,Monthly,0,Service is unreliable during peak hours,0,67,0,1,0,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0.48138947368421053,0.3548387096774194,0,0,0
58,0,Rawalpindi,Master,Employed,27644.0,8059.0,10.9,216.0,6-Month,3,Internet speed is very slow,1,67,0,3,1,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.2383578947368421,0.6451612903225806,0,0,0
69,1,Rawalpindi,PhD,Employed,17110.0,5048.0,17.0,178.0,12-Month,2,Satisfied with the service,0,67,0,4,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.12747368421052632,0.8225806451612904,0,0,0
36,0,Faisalabad,Bachelor,Self-Employed,14772.0,13057.0,25.1,114.0,6-Month,1,Internet speed is very slow,0,67,0,2,1,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0.10286315789473684,0.2903225806451613,0,0,0
19,0,Karachi,Bachelor,Self-Employed,44303.0,5990.0,16.2,51.0,Monthly,1,Customer support was helpful,0,67,0,2,0,False,False,True,False,False,2,0,1,1,0,0,0,0,0,0,0,0.4137157894736842,0.016129032258064516,0,0,0
63,0,Faisalabad,Secondary,Employed,28780.0,14613.0,4.4,186.0,Monthly,2,Frequent call drops in my area,1,67,0,1,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.2503157894736842,0.7258064516129032,0,0,0
50,0,Lahore,Master,Student,13529.0,9153.0,25.8,74.0,Monthly,2,Too expensive compared to competitors,1,67,0,3,0,False,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0.08977894736842106,0.5161290322580645,0,0,0
69,0,Gujranwala,Bachelor,Self-Employed,21084.0,4050.0,7.0,93.0,Monthly,0,Billing issues occurred multiple times,0,67,0,2,0,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0.16930526315789474,0.8225806451612904,0,0,0
25,1,Quetta,Bachelor,Unemployed,14710.0,1942.0,4.0,301.0,6-Month,3,Network quality is good overall,1,67,0,2,1,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.10221052631578947,0.11290322580645161,0,0,1
22,0,Sialkot,Bachelor,Employed,68790.0,20336.0,11.7,221.0,Monthly,1,Internet speed is very slow,1,67,0,2,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.6714736842105263,0.06451612903225806,0,0,1
47,1,Lahore,Bachelor,Self-Employed,46288.0,8725.0,23.0,78.0,Monthly,0,Satisfied with the service,0,67,0,2,0,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.43461052631578945,0.46774193548387094,0,0,0
30,0,Karachi,Bachelor,Self-Employed,12749.0,7103.0,24.9,251.0,12-Month,1,Satisfied with the service,0,67,0,2,2,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.08156842105263158,0.1935483870967742,0,0,0
54,0,Lahore,Secondary,Employed,138322.0,7574.0,22.1,275.0,Monthly,1,Frequent call drops in my area,0,67,0,1,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.7160328947368421,0.5806451612903226,0,0,0
18,1,Islamabad,Secondary,Employed,41482.0,11975.0,13.5,157.0,6-Month,1,Billing issues occurred multiple times,0,67,0,1,1,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.38402105263157893,0.0,0,0,0
55,1,Sialkot,PhD,Unemployed,40669.0,3736.0,9.6,199.0,6-Month,3,Happy with data packages,1,67,0,4,1,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.37546315789473683,0.5967741935483871,0,0,0
20,1,Gujranwala,Master,Employed,40879.0,8922.0,22.5,119.0,Monthly,1,Internet speed is very slow,0,67,0,3,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.37767368421052633,0.03225806451612903,0,0,0
65,0,Gujranwala,Primary,Student,21963.0,6352.0,37.6,211.0,12-Month,2,Happy with data packages,0,67,0,0,2,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.1785578947368421,0.7580645161290323,0,0,0
39,1,Gujranwala,Bachelor,Employed,31912.0,3758.0,18.3,519.0,Monthly,0,Network quality is good overall,0,67,0,2,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.2832842105263158,0.3387096774193548,0,0,0
40,1,Peshawar,Primary,Employed,32259.0,1805.0,58.7,103.0,6-Month,1,Service is unreliable during peak hours,0,67,0,0,1,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.28693684210526316,0.3548387096774194,0,0,0
27,1,Rawalpindi,Bachelor,Self-Employed,28947.0,6553.0,24.9,190.0,Monthly,0,Frequent call drops in my area,0,67,0,2,0,False,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0.25207368421052634,0.14516129032258066,0,0,1
48,1,Faisalabad,Primary,Employed,20331.0,4227.0,20.6,301.0,12-Month,1,Happy with data packages,0,67,0,0,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.16137894736842107,0.4838709677419355,0,0,0
40,1,Lahore,Bachelor,Retired,17545.0,7389.0,25.6,178.0,6-Month,1,Service is unreliable during peak hours,0,67,0,2,1,False,True,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.13205263157894737,0.3548387096774194,0,0,0
41,1,Lahore,Bachelor,Employed,42362.0,5719.0,9.8,40.0,6-Month,1,Too expensive compared to competitors,0,67,0,2,1,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.3932842105263158,0.3709677419354839,0,0,0
61,0,Lahore,Bachelor,Student,23524.0,4634.0,48.4,238.0,Monthly,3,Network quality is good overall,1,66,0,2,0,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.19498947368421052,0.6935483870967742,0,0,0
28,0,Quetta,Secondary,Employed,45534.0,3849.0,3.9,202.0,12-Month,2,Satisfied with the service,1,66,0,1,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.4266736842105263,0.16129032258064516,0,0,0
26,0,Multan,Bachelor,Unemployed,14309.0,6927.0,17.9,189.0,Monthly,2,Satisfied with the service,1,66,0,2,0,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.09798947368421053,0.12903225806451613,0,0,1
29,1,Gujranwala,Primary,Employed,10334.0,9056.0,17.4,55.0,Monthly,1,Internet speed is very slow,1,66,0,0,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.05614736842105263,0.1774193548387097,0,0,0
57,1,Islamabad,Bachelor,Retired,48768.0,8020.0,17.0,254.0,6-Month,1,Coverage is poor in my location,0,66,0,2,1,False,True,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.4607157894736842,0.6290322580645161,0,0,0
21,1,Karachi,Master,Employed,29786.0,2313.0,50.4,163.0,12-Month,1,Customer support was helpful,0,66,0,3,2,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.26090526315789475,0.04838709677419355,0,0,0
65,0,Rawalpindi,PhD,Employed,11015.0,3548.0,15.2,216.0,6-Month,3,Internet speed is very slow,1,66,0,4,1,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.06331578947368421,0.7580645161290323,0,0,0
69,0,Gujranwala,Bachelor,Employed,23089.0,2769.0,13.2,158.0,12-Month,0,Frequent call drops in my area,0,66,0,2,2,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.19041052631578947,0.8225806451612904,0,0,0
25,0,Islamabad,Bachelor,Employed,30518.0,4208.0,40.4,156.0,6-Month,2,Customer support was helpful,0,66,0,2,1,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.26861052631578947,0.11290322580645161,0,0,0
66,1,Lahore,Secondary,Employed,25001.0,7135.0,10.2,86.0,12-Month,1,Billing issues occurred multiple times,0,66,0,1,2,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.21053684210526316,0.7741935483870968,0,0,0
34,0,Gujranwala,Secondary,Employed,24517.0,4988.0,15.7,23.0,12-Month,1,Too expensive compared to competitors,0,66,0,1,2,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.2054421052631579,0.25806451612903225,0,0,0
24,1,Gujranwala,Bachelor,Unemployed,17681.0,5663.0,7.6,221.0,Monthly,0,Coverage is poor in my location,0,66,0,2,0,False,False,False,False,True,1,0,0,0,1,0,0,0,0,0,0,0.1334842105263158,0.0967741935483871,0,0,1
25,1,Hyderabad,Primary,Self-Employed,80313.0,8607.0,19.7,205.0,Monthly,0,Service is unreliable during peak hours,0,66,0,0,0,False,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0.7160328947368421,0.11290322580645161,0,0,1
31,0,Multan,Secondary,Student,22546.0,9389.0,15.3,178.0,12-Month,0,Coverage is poor in my location,0,66,0,1,2,False,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,0.18469473684210527,0.20967741935483872,0,0,0
34,1,Karachi,Master,Employed,18033.0,14427.0,21.8,306.0,Monthly,0,Billing issues occurred multiple times,0,66,0,3,0,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.13718947368421053,0.25806451612903225,0,0,0
20,0,Quetta,Bachelor,Employed,43751.0,2830.0,22.7,61.0,Monthly,0,Satisfied with the service,0,66,0,2,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.4079052631578947,0.03225806451612903,0,0,0
57,0,Karachi,Bachelor,Student,14635.0,7545.0,17.5,268.0,Monthly,0,Frequent call drops in my area,0,66,0,2,0,False,False,False,True,False,1,0,0,0,0,0,0,0,0,1,0,0.10142105263157895,0.6290322580645161,0,0,0
22,0,Peshawar,Secondary,Employed,30445.0,3343.0,57.6,79.0,12-Month,1,Too expensive compared to competitors,0,66,0,1,2,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.2678421052631579,0.06451612903225806,0,0,0
20,0,Sialkot,Master,Student,23718.0,3944.0,8.8,220.0,6-Month,1,Customer support was helpful,0,66,0,3,1,False,False,False,True,False,2,0,1,1,0,0,0,0,0,0,0,0.19703157894736842,0.03225806451612903,0,0,1
47,1,Islamabad,Bachelor,Unemployed,17581.0,2460.0,6.2,77.0,Monthly,2,Customer support was helpful,1,66,0,2,0,False,False,False,False,True,2,0,1,1,0,0,0,0,0,0,0,0.13243157894736843,0.46774193548387094,0,0,0
55,0,Rawalpindi,Bachelor,Student,35047.0,4642.0,31.1,322.0,Monthly,1,Network quality is good overall,0,66,0,2,0,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.3162842105263158,0.5967741935483871,0,0,0
31,0,Sialkot,Master,Unemployed,65583.0,15235.0,35.9,106.0,12-Month,2,Frequent call drops in my area,0,66,0,3,2,False,False,False,False,True,1,0,0,0,0,0,0,0,0,1,0,0.6377157894736842,0.20967741935483872,0,0,0
42,1,Karachi,Primary,Employed,22740.0,3093.0,27.7,200.0,Monthly,1,Billing issues occurred multiple times,0,66,0,0,0,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.18673684210526315,0.3870967741935484,0,0,0
18,0,Gujranwala,Bachelor,Self-Employed,11569.0,8757.0,8.6,88.0,6-Month,1,Service is unreliable during peak hours,0,66,0,2,1,False,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0.06914736842105264,0.0,0,0,0
39,1,Karachi,Bachelor,Employed,6207.0,4633.0,20.6,163.0,Monthly,1,Frequent call drops in my area,1,66,0,2,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.012705263157894737,0.3387096774193548,0,0,0
53,0,Peshawar,Secondary,Unemployed,20068.0,4160.0,25.3,276.0,12-Month,0,Happy with data packages,0,66,0,1,2,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.15861052631578948,0.5645161290322581,0,0,0
61,0,Multan,Secondary,Self-Employed,53528.0,2670.0,8.4,60.0,6-Month,4,Satisfied with the service,1,66,0,1,1,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.510821052631579,0.6935483870967742,0,0,0
65,1,Multan,Master,Employed,15034.0,12696.0,15.0,275.0,Monthly,1,Too expensive compared to competitors,1,66,0,3,0,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.10562105263157895,0.7580645161290323,0,0,0
44,0,Gujranwala,Secondary,Self-Employed,23704.0,18533.0,19.4,296.0,Monthly,1,Billing issues occurred multiple times,1,66,0,1,0,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0.1968842105263158,0.41935483870967744,0,0,0
47,0,Peshawar,Primary,Student,49870.0,6112.0,16.0,74.0,Monthly,0,Service is unreliable during peak hours,0,66,0,0,0,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0.4723157894736842,0.46774193548387094,0,0,0
33,0,Hyderabad,Bachelor,Employed,32538.0,3255.0,21.2,107.0,6-Month,1,Customer support was helpful,0,65,0,2,1,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.28987368421052634,0.24193548387096775,0,0,0
22,0,Peshawar,Master,Student,47369.0,3490.0,22.3,188.0,6-Month,0,Coverage is poor in my location,0,65,0,3,1,False,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,0.44598947368421055,0.06451612903225806,0,0,1
39,1,Karachi,Bachelor,Self-Employed,26172.0,12589.0,20.0,96.0,Monthly,0,Internet speed is very slow,0,65,0,2,0,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0.22286315789473685,0.3387096774193548,0,0,0
64,0,Quetta,Bachelor,Student,34451.0,8635.0,20.6,142.0,Monthly,3,Satisfied with the service,1,65,0,2,0,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.31001052631578946,0.7419354838709677,0,0,0
45,0,Faisalabad,Bachelor,Employed,11745.0,3468.0,40.3,167.0,12-Month,1,Coverage is poor in my location,0,65,0,2,2,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.071,0.43548387096774194,0,0,0
62,0,Gujranwala,Bachelor,Employed,51925.0,5369.0,21.7,519.0,12-Month,1,Happy with data packages,0,65,0,2,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.49394736842105263,0.7096774193548387,0,0,0
28,0,Quetta,Bachelor,Employed,16761.0,11585.0,17.9,89.0,6-Month,1,Happy with data packages,0,65,0,2,1,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.1238,0.16129032258064516,0,0,0
45,0,Faisalabad,PhD,Employed,37535.0,8427.0,35.4,206.0,Monthly,1,Customer support was helpful,0,65,0,4,0,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.3424736842105263,0.43548387096774194,0,0,0
18,1,Rawalpindi,Bachelor,Employed,53349.0,4179.0,11.2,335.0,Monthly,0,Customer support was helpful,0,65,0,2,0,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.5089368421052631,0.0,0,0,1
39,0,Islamabad,Bachelor,Employed,36952.0,5511.0,23.6,315.0,Monthly,0,Too expensive compared to competitors,0,65,0,2,0,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.33633684210526316,0.3387096774193548,0,0,0
43,1,Multan,Master,Unemployed,22646.0,7246.0,11.4,221.0,12-Month,0,Happy with data packages,0,65,0,3,2,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.18574736842105263,0.4032258064516129,0,0,0
63,0,Multan,Bachelor,Employed,22529.0,4646.0,15.4,102.0,12-Month,1,Satisfied with the service,0,65,0,2,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.18451578947368422,0.7258064516129032,0,0,0
21,1,Hyderabad,Secondary,Employed,34872.0,7722.0,24.5,59.0,Monthly,2,Satisfied with the service,1,65,0,1,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.3144421052631579,0.04838709677419355,0,0,0
23,0,Rawalpindi,Secondary,Employed,21140.0,2066.0,33.5,74.0,Monthly,1,Frequent call drops in my area,0,65,0,1,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.16989473684210527,0.08064516129032258,0,0,0
18,1,Quetta,Secondary,Self-Employed,9768.0,11054.0,28.2,159.0,6-Month,2,Satisfied with the service,1,65,1,1,1,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.05018947368421053,0.0,0,0,0
63,0,Karachi,Bachelor,Employed,31764.0,7520.0,31.1,184.0,12-Month,1,Satisfied with the service,0,65,0,2,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.28172631578947366,0.7258064516129032,0,0,0
35,1,Peshawar,Bachelor,Employed,41892.0,5837.0,11.9,94.0,12-Month,2,Internet speed is very slow,0,65,0,2,2,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.38833684210526315,0.27419354838709675,0,0,0
28,1,Sialkot,Secondary,Employed,70307.0,1245.0,19.1,180.0,12-Month,0,Network quality is good overall,0,65,0,1,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.6874421052631579,0.16129032258064516,0,0,0
57,1,Peshawar,Secondary,Self-Employed,35241.0,13752.0,24.3,184.0,12-Month,0,Network quality is good overall,0,65,0,1,2,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.3183263157894737,0.6290322580645161,0,0,0
41,1,Gujranwala,Bachelor,Employed,19703.0,2727.0,10.5,91.0,6-Month,1,Service is unreliable during peak hours,0,65,0,2,1,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.15476842105263158,0.3709677419354839,0,0,0
57,0,Multan,Bachelor,Self-Employed,48760.0,8854.0,29.4,132.0,12-Month,0,Coverage is poor in my location,0,65,0,2,2,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0.46063157894736845,0.6290322580645161,0,0,0
20,1,Sialkot,Primary,Student,16839.0,13137.0,11.4,79.0,6-Month,1,Happy with data packages,0,65,0,0,1,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.12462105263157895,0.03225806451612903,0,0,0
37,0,Peshawar,Bachelor,Employed,8823.0,15108.0,18.9,226.0,Monthly,0,Internet speed is very slow,1,65,1,2,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.04024210526315789,0.3064516129032258,0,1,0
40,1,Quetta,Master,Student,13842.0,4033.0,23.1,386.0,Monthly,1,Happy with data packages,1,65,0,3,0,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.09307368421052632,0.3548387096774194,0,0,0
30,1,Multan,Bachelor,Employed,16151.0,4381.0,11.3,156.0,12-Month,4,Billing issues occurred multiple times,1,65,0,2,2,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.11737894736842105,0.1935483870967742,0,0,0
42,1,Hyderabad,Master,Employed,33340.0,5820.0,1.2,97.0,Monthly,0,Internet speed is very slow,1,65,0,3,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.2983157894736842,0.3870967741935484,0,1,0
20,1,Rawalpindi,Bachelor,Student,21939.0,2703.0,20.9,273.0,6-Month,1,Too expensive compared to competitors,0,65,0,2,1,False,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0.17830526315789474,0.03225806451612903,0,0,1
25,1,Peshawar,Master,Employed,11063.0,2337.0,22.2,203.0,12-Month,1,Too expensive compared to competitors,0,65,0,3,2,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.06382105263157895,0.11290322580645161,0,0,1
46,1,Sialkot,Master,Employed,21027.0,20461.0,3.5,292.0,6-Month,1,Customer support was helpful,1,65,0,3,1,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.16870526315789475,0.45161290322580644,0,0,0
55,1,Peshawar,Bachelor,Employed,29279.0,6309.0,13.1,120.0,Monthly,2,Service is unreliable during peak hours,1,65,0,2,0,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.25556842105263156,0.5967741935483871,0,0,0
25,1,Hyderabad,Bachelor,Employed,80543.0,5604.0,31.7,164.0,6-Month,1,Frequent call drops in my area,0,64,0,2,1,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.7160328947368421,0.11290322580645161,0,0,0
68,1,Quetta,Bachelor,Employed,30224.0,2803.0,30.6,26.0,6-Month,3,Customer support was helpful,1,64,0,2,1,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.2655157894736842,0.8064516129032258,0,0,0
59,0,Karachi,Master,Unemployed,13343.0,8514.0,3.2,449.0,12-Month,1,Billing issues occurred multiple times,1,64,0,3,2,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0.08782105263157895,0.6612903225806451,0,0,0
